variant,backend,bandwidth_hz,rate,link,channel,snr_db,snr_reference,pipe,ramp,bytes,seconds,goodput_bps,ideal_bps,efficiency,mode_min,mode_max,mode_final,mode_changes,bursts,frames_sent,frames_resent,harq_rescues,ack_timeouts,ok,wall_s
floor calls without the re-seed,sim,2300,,,awgn,2.0,average,fading,,2000,57.8,276.8,1093.0,0.253,7,8,8,1,7,37,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,2.0,average,fading,,2000,57.8,276.8,1093.0,0.253,7,8,8,1,7,37,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,2.0,average,fading,,2000,51.5,310.6,1093.0,0.284,7,8,8,1,6,32,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,2.0,average,fading,,2000,57.8,276.8,1093.0,0.253,7,8,8,1,7,37,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,2.0,average,fading,,2000,54.7,292.6,1093.0,0.268,7,8,8,1,6,35,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,2.0,average,fading,,2000,59.9,267.0,1093.0,0.244,7,8,8,1,7,39,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,2.0,average,fading,,2000,57.8,276.8,1093.0,0.253,7,8,8,1,7,37,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,36.8,434.7,2208.7,0.197,8,10,10,2,4,20,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,37.9,422.6,2208.7,0.191,7,10,10,2,4,21,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,36.8,434.7,2208.7,0.197,8,10,10,2,4,20,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,37.9,422.6,2208.7,0.191,7,10,10,2,4,21,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,36.8,434.7,2208.7,0.197,8,10,10,2,4,20,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,36.8,434.7,2208.7,0.197,8,10,10,2,4,20,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,36.8,434.7,2208.7,0.197,8,10,10,2,4,20,0,0,0,1,0.0
floor calls without the re-seed,sim,2300,,,awgn,6.0,average,fading,,2000,33.7,475.1,2208.7,0.215,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,229.1,34.9,111.9,0.312,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,228.8,35.0,111.9,0.312,0,1,1,1,6,33,0,0,0,1,0.1
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,227.4,35.2,111.9,0.314,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,228.3,35.0,111.9,0.313,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,228.2,35.1,111.9,0.313,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,227.9,35.1,111.9,0.314,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,228.6,35.0,111.9,0.313,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,226.5,35.3,111.9,0.316,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,228.3,35.0,111.9,0.313,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,229.3,34.9,111.9,0.312,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,228.4,35.0,111.9,0.313,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,226.9,35.3,111.9,0.315,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,227.3,35.2,111.9,0.314,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,228.0,35.1,111.9,0.313,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,227.8,35.1,111.9,0.314,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,226.4,35.3,111.9,0.316,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,226.5,35.3,111.9,0.315,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,228.1,35.1,111.9,0.313,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,227.2,35.2,111.9,0.315,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,227.3,35.2,111.9,0.314,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,226.5,35.3,111.9,0.315,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,226.9,35.3,111.9,0.315,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,227.5,35.2,111.9,0.314,0,1,1,1,6,33,0,0,0,1,0.1
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,227.3,35.2,111.9,0.314,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,228.8,35.0,111.9,0.312,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,227.2,35.2,111.9,0.315,0,1,1,1,6,33,0,0,0,1,0.1
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,227.3,35.2,111.9,0.314,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,229.3,34.9,111.9,0.312,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,227.9,35.1,111.9,0.314,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-12.0,average,fading,,1000,228.0,35.1,111.9,0.314,0,1,1,1,6,33,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,156.3,51.2,113.9,0.449,0,3,3,2,4,21,1,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,156.1,51.3,113.9,0.45,0,3,3,2,4,21,1,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,117.6,68.0,113.9,0.597,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,155.6,51.4,113.9,0.452,0,3,3,2,4,21,1,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,150.1,53.3,113.9,0.468,0,3,3,1,4,20,1,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,134.9,59.3,113.9,0.521,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,135.6,59.0,113.9,0.518,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,117.6,68.0,113.9,0.597,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,135.3,59.1,113.9,0.519,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,136.3,58.7,113.9,0.516,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,135.4,59.1,113.9,0.519,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,133.9,59.8,113.9,0.525,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,117.6,68.0,113.9,0.597,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,134.9,59.3,113.9,0.521,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,149.7,53.4,113.9,0.469,0,3,3,1,4,20,1,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,133.4,60.0,113.9,0.527,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,133.5,59.9,113.9,0.526,1,3,3,1,3,18,0,0,0,1,0.1
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,121.9,65.6,113.9,0.576,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,134.2,59.6,113.9,0.524,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,134.3,59.6,113.9,0.523,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,148.4,53.9,113.9,0.473,0,3,3,1,4,20,1,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,148.8,53.8,113.9,0.472,0,3,3,1,4,20,1,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,149.4,53.6,113.9,0.47,0,3,3,1,4,20,1,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,134.3,59.6,113.9,0.523,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,135.7,58.9,113.9,0.518,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,134.2,59.6,113.9,0.524,1,3,3,1,3,18,0,0,0,1,0.1
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,134.3,59.6,113.9,0.523,1,3,3,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,151.2,52.9,113.9,0.465,0,3,3,1,4,20,1,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,155.2,51.6,113.9,0.453,0,3,3,2,4,21,1,0,0,1,0.0
beta.54,sim,500,,,awgn,-6.0,average,fading,,1000,149.9,53.4,113.9,0.469,0,3,3,1,4,20,1,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.1
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,47.1,169.8,402.3,0.422,4,6,6,1,6,36,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,52.4,152.8,402.3,0.38,4,6,6,2,7,40,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,52.4,152.8,402.3,0.38,4,6,6,2,7,40,0,0,0,1,0.1
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,56.6,141.5,402.3,0.352,4,6,6,2,8,43,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,56.6,141.5,402.3,0.352,4,6,6,2,8,43,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.1
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,52.4,152.8,402.3,0.38,4,6,6,2,7,40,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,56.6,141.5,402.3,0.352,4,6,6,2,8,43,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,52.4,152.8,402.3,0.38,4,6,6,2,7,40,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,47.1,169.8,402.3,0.422,4,6,6,1,6,36,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,52.4,152.8,402.3,0.38,4,6,6,2,7,40,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,0.0,average,fading,,1000,54.5,146.9,402.3,0.365,4,6,6,2,7,42,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,25.1,319.2,614.8,0.519,7,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,30.3,264.0,614.8,0.429,6,10,10,2,4,22,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,30.3,264.0,614.8,0.429,6,10,10,2,4,22,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,25.1,319.2,614.8,0.519,7,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,30.3,264.0,614.8,0.429,6,10,10,2,4,22,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,30.3,264.0,614.8,0.429,6,10,10,2,4,22,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,30.3,264.0,614.8,0.429,6,10,10,2,4,22,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,25.1,319.2,614.8,0.519,7,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,25.1,319.2,614.8,0.519,7,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,28.2,283.7,614.8,0.461,6,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,25.1,319.2,614.8,0.519,7,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,30.3,264.0,614.8,0.429,6,10,10,2,4,22,0,0,0,1,0.0
beta.54,sim,500,,,awgn,6.0,average,fading,,1000,30.3,264.0,614.8,0.429,6,10,10,2,4,22,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,21.9,365.3,1039.8,0.351,9,12,12,2,3,15,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,19.8,404.2,1039.8,0.389,9,12,12,1,3,13,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,12.0,average,fading,,1000,17.7,451.7,1039.8,0.434,10,12,12,1,2,12,0,0,0,1,0.0
beta.54,sim,500,,,awgn,18.0,average,fading,,1000,14.5,549.9,1039.8,0.529,12,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,500,,,awgn,18.0,average,fading,,1000,14.5,549.9,1039.8,0.529,12,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,500,,,awgn,18.0,average,fading,,1000,14.5,549.9,1039.8,0.529,12,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,500,,,awgn,18.0,average,fading,,1000,14.5,549.9,1039.8,0.529,12,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,500,,,awgn,18.0,average,fading,,1000,14.5,549.9,1039.8,0.529,12,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,500,,,awgn,18.0,average,fading,,1000,14.5,549.9,1039.8,0.529,12,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,500,,,awgn,18.0,average,fading,,1000,14.5,549.9,1039.8,0.529,12,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,500,,,awgn,18.0,average,fading,,1000,14.5,549.9,1039.8,0.529,12,14,14,1,2,9,0,0,0,1,0.0
