variant,backend,bandwidth_hz,rate,link,channel,snr_db,snr_reference,pipe,ramp,bytes,seconds,goodput_bps,ideal_bps,efficiency,mode_min,mode_max,mode_final,mode_changes,bursts,frames_sent,frames_resent,harq_rescues,ack_timeouts,ok,wall_s
beta.53,sim,500,,,good,6.0,average,fading,,1000,74.0,108.1,258.1,0.419,0,7,7,4,6,34,0,0,0,1,0.0
beta.53,sim,500,,,good,6.0,average,fading,,1000,49.2,162.6,258.1,0.63,3,7,4,4,7,37,4,2,0,1,0.0
beta.53,sim,500,,,good,6.0,average,fading,,1000,58.4,137.0,258.1,0.531,1,7,1,4,8,44,13,0,1,1,0.0
beta.53,sim,500,,,good,6.0,average,fading,,1000,77.8,102.8,258.1,0.398,1,7,1,3,9,45,9,0,1,1,0.1
beta.53,sim,500,,,good,6.0,average,fading,,1000,48.5,165.0,258.1,0.639,3,7,5,3,6,32,4,2,0,1,0.0
beta.53,sim,500,,,good,6.0,average,fading,,1000,24.0,333.2,258.1,1.291,8,9,8,2,3,17,3,2,0,1,0.0
beta.53,sim,500,,,good,6.0,average,fading,,1000,83.3,96.0,258.1,0.372,0,5,0,6,11,64,14,0,2,1,0.1
beta.53,sim,500,,,good,6.0,average,fading,,1000,25.1,319.2,258.1,1.237,7,9,8,2,3,18,2,0,0,1,0.0
beta.53,sim,500,,,good,6.0,average,fading,,1000,36.6,218.6,258.1,0.847,5,7,5,3,5,27,3,0,0,1,0.0
beta.53,sim,500,,,good,6.0,average,fading,,1000,32.4,246.8,258.1,0.956,5,7,7,2,4,24,3,0,0,1,0.0
beta.53,sim,500,,,good,6.0,average,fading,,1000,25.0,319.5,258.1,1.238,7,9,8,2,4,17,2,0,0,1,0.0
beta.53,sim,500,,,good,6.0,average,fading,,1000,31.4,255.1,258.1,0.989,5,8,5,2,4,23,2,0,0,1,0.0
beta.53,sim,500,,,good,6.0,average,fading,,1000,72.8,109.9,258.1,0.426,1,7,2,5,10,55,14,1,2,1,0.1
beta.53,sim,500,,,good,6.0,average,fading,,1000,54.4,146.9,258.1,0.569,2,4,3,4,8,41,3,0,0,1,0.0
beta.53,sim,500,,,good,6.0,average,fading,,1000,46.1,173.7,258.1,0.673,4,5,4,3,6,35,4,0,0,1,0.0
beta.53,sim,500,,,good,6.0,average,fading,,1000,30.3,264.0,258.1,1.023,5,8,7,2,4,22,2,0,0,1,0.0
beta.53,sim,500,,,good,6.0,average,fading,,1000,51.3,155.8,258.1,0.604,4,7,4,3,6,35,7,0,1,1,0.0
beta.53,sim,500,,,good,6.0,average,fading,,1000,39.8,201.2,258.1,0.78,4,7,5,2,5,30,3,1,0,1,0.0
beta.53,sim,500,,,good,6.0,average,fading,,1000,88.1,90.8,258.1,0.352,0,5,4,3,7,36,2,0,0,1,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,79.7,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,125.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,108.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,158.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,231.7,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,93.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,79.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,64.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,495.9,5.4,0.0,,0,0,0,0,9,54,38,9,5,0,0.1
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,182.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,180.5,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,120.7,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,134.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,195.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,100.2,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,134.9,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,210.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,226.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,189.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,85.7,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,238.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,89.2,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,119.9,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,112.9,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,196.2,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,129.5,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,93.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,180.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,140.7,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-18.0,average,fading,,1000,124.9,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,461.4,17.3,0.0,,0,0,0,0,11,63,15,3,1,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,374.3,21.4,0.0,,0,0,0,0,10,57,9,3,0,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,404.6,19.8,0.0,,0,0,0,0,11,62,14,1,1,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,390.7,20.5,0.0,,0,1,0,2,10,60,15,6,1,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,409.9,19.5,0.0,,0,0,0,0,10,59,11,0,1,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,393.7,20.3,0.0,,0,0,0,0,11,60,12,1,0,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,425.0,18.8,0.0,,0,0,0,0,11,56,8,1,1,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,435.6,18.4,0.0,,0,0,0,0,12,67,19,3,2,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,369.2,21.7,0.0,,0,0,0,0,10,56,8,1,1,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,406.7,19.7,0.0,,0,0,0,0,12,57,9,1,1,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,410.2,19.5,0.0,,0,0,0,0,11,60,12,1,1,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,413.7,19.3,0.0,,0,0,0,0,12,63,15,1,1,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,431.0,18.6,0.0,,0,0,0,0,12,66,18,1,2,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,394.5,20.3,0.0,,0,0,0,0,11,60,12,0,1,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,411.5,19.4,0.0,,0,0,0,0,11,57,9,2,0,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,414.4,19.3,0.0,,0,0,0,0,11,64,16,0,1,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,463.2,17.3,0.0,,0,0,0,0,12,72,24,0,3,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,390.5,20.5,0.0,,0,0,0,0,10,60,12,4,1,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,443.8,18.0,0.0,,0,0,0,0,10,60,12,0,1,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,418.0,19.1,0.0,,0,0,0,0,11,63,15,1,2,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,470.9,17.0,0.0,,0,0,0,0,13,66,18,1,3,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,404.2,19.8,0.0,,0,0,0,0,11,62,14,1,1,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,468.6,17.1,0.0,,0,0,0,0,13,68,20,0,3,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,362.0,22.1,0.0,,0,0,0,0,10,55,7,1,0,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,358.2,22.3,0.0,,0,0,0,0,10,54,6,1,0,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,405.7,19.7,0.0,,0,0,0,0,10,57,9,1,0,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,352.5,22.7,0.0,,0,0,0,0,9,54,6,2,0,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,353.3,22.6,0.0,,0,0,0,0,10,53,5,1,0,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,378.7,21.1,0.0,,0,0,0,0,10,58,10,1,0,1,0.1
beta.53,sim,500,,,moderate,-14.0,average,fading,,1000,435.3,18.4,0.0,,0,0,0,0,11,64,16,5,1,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,370.0,21.6,35.8,0.604,0,0,0,0,10,56,8,0,1,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,317.7,25.2,35.8,0.703,0,1,0,2,8,48,3,1,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,325.7,24.6,35.8,0.686,0,1,0,2,9,49,4,1,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,326.3,24.5,35.8,0.684,0,1,0,2,10,48,3,1,1,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,317.0,25.2,35.8,0.705,0,1,0,2,8,48,3,1,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,316.7,25.3,35.8,0.705,0,1,0,2,8,48,3,1,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,306.7,26.1,35.8,0.728,0,1,0,2,8,46,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,341.8,23.4,35.8,0.653,0,1,0,2,9,52,7,1,1,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,317.1,25.2,35.8,0.704,0,1,0,2,8,48,3,1,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,327.7,24.4,35.8,0.682,0,1,0,2,9,49,4,2,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,369.3,21.7,35.8,0.605,0,0,0,0,10,56,8,0,1,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,330.6,24.2,35.8,0.675,0,0,0,0,9,50,2,0,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,279.8,28.6,35.8,0.798,0,1,0,2,7,42,1,1,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,337.1,23.7,35.8,0.663,0,0,0,0,9,51,3,0,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,336.9,23.7,35.8,0.663,0,0,0,0,9,51,3,0,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,330.2,24.2,35.8,0.676,0,0,0,0,9,50,2,0,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,346.0,23.1,35.8,0.646,0,0,0,0,10,52,4,0,1,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,337.2,23.7,35.8,0.662,0,0,0,0,9,51,3,0,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,316.0,25.3,35.8,0.707,0,1,0,2,8,48,3,0,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,320.4,25.0,35.8,0.697,0,1,0,2,9,48,3,0,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,388.1,20.6,35.8,0.575,0,1,0,2,9,54,9,1,1,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,325.3,24.6,35.8,0.687,0,1,0,2,9,49,4,0,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,368.4,21.7,35.8,0.606,0,1,0,2,10,56,11,1,1,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,300.0,26.7,35.8,0.744,0,1,0,2,8,45,4,0,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,306.9,26.1,35.8,0.728,0,1,0,2,8,46,1,1,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,349.0,22.9,35.8,0.64,0,1,0,2,8,48,3,0,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,325.7,24.6,35.8,0.686,0,1,1,1,9,49,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,333.0,24.0,35.8,0.671,0,0,0,0,9,50,2,0,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,337.0,23.7,35.8,0.663,0,0,0,0,9,51,3,0,0,1,0.1
beta.53,sim,500,,,moderate,-12.0,average,fading,,1000,347.8,23.0,35.8,0.642,0,1,0,2,9,53,8,1,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,317.9,25.2,53.7,0.468,0,1,0,2,8,48,3,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,254.5,31.4,53.7,0.585,0,1,0,4,7,37,2,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,305.5,26.2,53.7,0.487,0,1,0,4,8,46,4,1,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,270.1,29.6,53.7,0.551,0,1,0,4,7,40,2,1,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,253.8,31.5,53.7,0.587,0,1,0,2,7,37,3,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,289.9,27.6,53.7,0.514,0,1,0,4,8,43,2,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,228.6,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,272.4,29.4,53.7,0.546,0,1,0,2,8,40,2,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,237.9,33.6,53.7,0.626,0,1,0,2,7,34,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,271.0,29.5,53.7,0.549,0,1,1,3,7,40,1,1,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,239.1,33.5,53.7,0.623,0,1,0,2,6,35,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,309.2,25.9,53.7,0.482,0,1,0,2,9,46,2,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,243.4,32.9,53.7,0.612,0,1,1,3,6,36,1,1,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,290.0,27.6,53.7,0.513,0,1,0,4,8,43,2,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,280.3,28.5,53.7,0.531,0,1,0,2,7,42,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,293.8,27.2,53.7,0.507,0,1,1,3,8,44,3,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,279.0,28.7,53.7,0.534,0,1,1,3,7,42,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,284.8,28.1,53.7,0.523,0,1,0,4,8,42,3,1,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,237.9,33.6,53.7,0.626,0,1,0,2,6,35,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,298.9,26.8,53.7,0.498,0,1,0,4,9,44,3,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,242.6,33.0,53.7,0.614,0,1,1,3,6,36,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,243.0,32.9,53.7,0.613,0,1,1,3,6,36,2,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,315.9,25.3,53.7,0.471,0,1,0,4,9,47,8,0,1,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,243.4,32.9,53.7,0.612,0,1,0,2,6,36,2,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,281.2,28.4,53.7,0.529,0,1,1,3,7,42,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,236.8,33.8,53.7,0.629,0,1,0,2,7,34,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,278.6,28.7,53.7,0.534,0,1,0,4,8,41,2,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,245.3,32.6,53.7,0.607,0,1,1,3,6,36,2,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,269.6,29.7,53.7,0.552,0,1,1,3,7,40,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-10.0,average,fading,,1000,300.7,26.6,53.7,0.495,0,1,0,2,8,45,4,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,291.1,27.5,53.7,0.511,0,1,0,4,8,43,2,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,228.8,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,214.8,37.2,53.7,0.693,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,228.3,35.0,53.7,0.652,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,238.9,33.5,53.7,0.623,0,1,0,2,6,35,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,227.9,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,228.6,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,226.5,35.3,53.7,0.657,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,228.3,35.0,53.7,0.652,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,229.3,34.9,53.7,0.649,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,228.4,35.0,53.7,0.652,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,226.9,35.3,53.7,0.656,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,232.7,34.4,53.7,0.64,0,1,1,1,6,34,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,238.7,33.5,53.7,0.624,0,1,0,2,6,35,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,253.5,31.6,53.7,0.587,0,1,0,4,7,37,2,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,237.2,33.7,53.7,0.628,0,1,0,2,6,35,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,242.6,33.0,53.7,0.614,0,1,1,3,6,36,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,244.2,32.8,53.7,0.61,0,1,1,3,6,36,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,227.2,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,226.5,35.3,53.7,0.657,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,252.6,31.7,53.7,0.589,0,1,1,3,7,37,2,0,0,1,0.0
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,264.6,30.2,53.7,0.563,0,1,1,3,7,39,6,0,1,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,228.8,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,227.2,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,245.3,32.6,53.7,0.607,0,1,1,3,6,36,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,227.9,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-8.0,average,fading,,1000,275.0,29.1,53.7,0.541,0,1,0,4,7,41,3,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,229.1,34.9,53.7,0.65,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,228.8,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,214.8,37.2,53.7,0.693,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,233.7,34.2,53.7,0.637,0,1,1,1,6,34,1,0,0,1,0.0
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,295.9,27.0,53.7,0.503,0,2,1,3,12,62,25,2,4,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,233.3,34.3,53.7,0.638,0,1,1,1,6,34,1,0,0,1,0.0
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,228.6,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,231.9,34.5,53.7,0.642,0,1,1,1,6,34,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,214.5,37.3,53.7,0.694,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,229.3,34.9,53.7,0.649,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,228.4,35.0,53.7,0.652,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,226.9,35.3,53.7,0.656,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,226.4,35.3,53.7,0.658,0,2,1,2,10,50,14,1,3,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,233.3,34.3,53.7,0.638,0,1,1,1,6,34,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,227.8,35.1,53.7,0.654,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,214.6,37.3,53.7,0.694,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,226.5,35.3,53.7,0.657,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,228.1,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,227.2,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,231.9,34.5,53.7,0.642,0,1,1,1,6,34,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,228.6,35.0,53.7,0.651,0,2,1,2,10,48,12,3,3,1,0.0
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,232.8,34.4,53.7,0.64,0,1,1,1,6,34,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,228.8,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,227.2,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,229.3,34.9,53.7,0.649,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,233.3,34.3,53.7,0.638,0,1,1,1,6,34,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-6.0,average,fading,,1000,244.0,32.8,53.7,0.61,0,1,1,3,6,36,1,0,0,1,0.1
beta.53,sim,500,,,moderate,-4.0,average,fading,,1000,214.6,37.3,53.7,0.694,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,moderate,-4.0,average,fading,,1000,228.8,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,moderate,-4.0,average,fading,,1000,220.1,36.3,53.7,0.676,0,1,1,1,6,34,1,0,0,1,0.1
