variant,backend,bandwidth_hz,rate,link,channel,snr_db,snr_reference,pipe,ramp,bytes,seconds,goodput_bps,ideal_bps,efficiency,mode_min,mode_max,mode_final,mode_changes,bursts,frames_sent,frames_resent,harq_rescues,ack_timeouts,ok,wall_s
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,81.8,195.7,721.1,0.271,2,3,3,1,11,64,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,81.8,195.7,721.1,0.271,2,3,3,1,11,64,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,78.6,203.5,721.1,0.282,2,3,3,1,11,61,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,81.8,195.7,721.1,0.271,2,3,3,1,11,64,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,81.8,195.7,721.1,0.271,2,3,3,1,11,64,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,78.6,203.5,721.1,0.282,2,3,3,1,11,61,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,78.6,203.5,721.1,0.282,2,3,3,1,11,61,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,81.8,195.7,721.1,0.271,2,3,3,1,11,64,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,81.8,195.7,721.1,0.271,2,3,3,1,11,64,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,81.8,195.7,721.1,0.271,2,3,3,1,11,64,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,81.8,195.7,721.1,0.271,2,3,3,1,11,64,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,78.6,203.5,721.1,0.282,2,3,3,1,11,61,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,81.8,195.7,721.1,0.271,2,3,3,1,11,64,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,81.8,195.7,721.1,0.271,2,3,3,1,11,64,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,78.6,203.5,721.1,0.282,2,3,3,1,11,61,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,81.8,195.7,721.1,0.271,2,3,3,1,11,64,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,78.6,203.5,721.1,0.282,2,3,3,1,11,61,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,81.8,195.7,721.1,0.271,2,3,3,1,11,64,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,0.0,average,fading,,2000,81.8,195.7,721.1,0.271,2,3,3,1,11,64,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,2,4,4,2,7,39,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,2,4,4,2,7,39,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,2,4,4,2,7,39,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,2,4,4,2,7,39,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,45.0,355.5,1093.0,0.325,2,4,4,1,6,34,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,2,4,4,2,7,39,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,53.4,299.5,1093.0,0.274,2,4,4,2,7,41,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,2,4,4,2,7,39,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,47.1,339.6,1093.0,0.311,2,4,4,2,6,36,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,47.1,339.6,1093.0,0.311,2,4,4,2,6,36,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,45.0,355.5,1093.0,0.325,2,4,4,1,6,34,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,53.4,299.5,1093.0,0.274,2,4,4,2,7,41,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,2,4,4,2,7,39,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,2,4,4,2,7,39,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,47.1,339.6,1093.0,0.311,2,4,4,2,6,36,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,53.4,299.5,1093.0,0.274,2,4,4,2,7,41,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,2,4,4,2,7,39,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,2,4,4,2,7,39,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,53.4,299.5,1093.0,0.274,2,4,4,2,7,41,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,53.4,299.5,1093.0,0.274,2,4,4,2,7,41,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,2,4,4,2,7,39,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,47.1,339.6,1093.0,0.311,2,4,4,2,6,36,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,47.1,339.6,1093.0,0.311,2,4,4,2,6,36,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,2,4,4,2,7,39,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,2,4,4,2,7,39,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,45.0,355.5,1093.0,0.325,2,4,4,1,6,34,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,2,4,4,2,7,39,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,47.1,339.6,1093.0,0.311,2,4,4,2,6,36,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,53.4,299.5,1093.0,0.274,2,4,4,2,7,41,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,2,4,4,2,7,39,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,28.2,567.4,2208.7,0.257,4,6,6,2,4,20,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,29.3,547.0,2208.7,0.248,3,6,6,2,4,21,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,28.2,567.4,2208.7,0.257,4,6,6,2,4,20,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,29.3,547.0,2208.7,0.248,3,6,6,2,4,21,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,28.2,567.4,2208.7,0.257,4,6,6,2,4,20,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,28.2,567.4,2208.7,0.257,4,6,6,2,4,20,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,28.2,567.4,2208.7,0.257,4,6,6,2,4,20,0,0,0,1,0.0
tone floor,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,4,6,6,1,3,18,0,0,0,1,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,159.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,237.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,301.3,3.3,0.0,,0,0,0,0,4,24,18,2,3,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,158.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,183.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,769.5,9.4,0.0,,0,0,0,0,16,96,53,11,8,0,0.1
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,79.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,1114.7,14.4,0.0,,0,0,0,0,30,176,80,28,7,1,0.2
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,543.1,7.4,0.0,,0,0,0,0,11,66,42,8,6,0,0.1
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,565.5,7.1,0.0,,0,0,0,0,11,66,42,4,6,0,0.1
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,444.0,6.8,0.0,,0,0,0,0,8,48,30,1,5,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,157.2,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,193.7,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,135.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,192.2,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,236.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,156.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,348.7,2.9,0.0,,0,0,0,0,4,24,18,3,3,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,982.2,8.6,0.0,,0,0,0,0,21,126,76,15,7,0,0.2
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,181.5,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,781.0,8.6,0.0,,0,0,0,0,16,96,56,14,7,0,0.1
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,390.0,2.6,0.0,,0,0,0,0,5,30,24,3,3,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,360.9,2.8,0.0,,0,0,0,0,4,24,18,1,3,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,639.7,6.0,0.0,,0,0,0,0,11,66,43,7,6,0,0.1
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,94.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,190.5,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,1051.0,8.8,0.0,,0,0,0,0,23,138,83,16,11,0,0.2
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,925.5,9.6,0.0,,0,0,0,0,21,126,73,11,9,0,0.1
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,183.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-18.0,average,fading,,2000,216.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,887.3,18.0,0.0,,0,0,0,0,25,140,44,3,6,1,0.2
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,1042.6,15.3,0.0,,0,0,0,0,26,152,56,5,8,1,0.2
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,670.4,15.6,0.0,,0,1,0,2,14,84,25,2,3,0,0.1
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,158.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,855.7,18.7,0.0,,0,0,0,0,23,136,40,1,5,1,0.2
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,943.6,17.0,0.0,,0,0,0,0,27,149,53,3,7,1,0.2
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,1008.1,15.9,0.0,,0,0,0,0,26,152,56,5,8,1,0.2
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,901.1,17.8,0.0,,0,0,0,0,24,144,48,9,5,1,0.2
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,866.6,18.5,0.0,,0,1,0,2,23,138,46,10,5,1,0.1
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,783.7,13.6,0.0,,0,1,0,2,17,102,42,4,6,0,0.1
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,453.2,10.4,0.0,,0,0,0,0,8,48,20,0,3,0,0.0
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,843.6,19.0,0.0,,0,0,0,0,23,130,34,2,2,1,0.2
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,225.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,945.8,16.9,0.0,,0,0,0,0,23,135,39,4,3,1,0.2
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,192.2,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,1017.5,15.7,0.0,,0,0,0,0,28,162,66,6,9,1,0.2
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,210.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,917.4,17.4,0.0,,0,0,0,0,24,142,46,2,5,1,0.2
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,1083.0,14.3,0.0,,0,0,0,0,26,156,64,5,7,0,0.2
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,524.9,10.6,0.0,,0,0,0,0,10,60,27,4,3,0,0.1
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,867.0,18.5,0.0,,0,0,0,0,22,130,34,1,3,1,0.2
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,919.8,17.4,0.0,,0,0,0,0,26,143,47,4,5,1,0.2
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,855.0,18.7,0.0,,0,0,0,0,23,136,40,4,5,1,0.1
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,1035.2,15.5,0.0,,0,0,0,0,27,152,56,4,7,1,0.2
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,930.5,17.2,0.0,,0,0,0,0,25,145,49,2,5,1,0.2
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,190.5,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,562.0,10.8,0.0,,0,0,0,0,11,66,30,0,4,0,0.1
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,828.9,19.3,0.0,,0,0,0,0,22,128,32,3,3,1,0.1
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,158.2,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-14.0,average,fading,,2000,1029.8,15.5,0.0,,0,0,0,0,28,164,68,3,9,1,0.2
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,682.8,23.4,35.8,0.654,0,1,0,6,19,107,21,0,3,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,829.4,19.3,35.8,0.539,0,0,0,0,20,119,23,0,3,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,534.4,29.9,35.8,0.836,0,1,0,4,14,84,5,0,0,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,602.7,26.5,35.8,0.741,0,1,0,2,16,95,6,0,0,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,639.7,25.0,35.8,0.698,0,1,0,2,17,101,9,0,1,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,628.8,25.4,35.8,0.71,0,1,0,4,17,99,13,0,1,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,634.8,25.2,35.8,0.704,0,1,0,2,17,100,8,2,1,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,626.6,25.5,35.8,0.713,0,1,1,1,17,99,4,1,0,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,612.3,26.1,35.8,0.729,0,1,0,4,17,96,7,1,0,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,704.1,22.7,35.8,0.634,0,1,0,4,20,110,21,0,4,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,645.0,24.8,35.8,0.693,0,1,0,2,18,101,15,0,2,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,650.6,24.6,35.8,0.686,0,1,0,2,17,99,6,2,0,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,680.5,23.5,35.8,0.656,0,1,0,4,18,105,16,1,2,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,654.5,24.4,35.8,0.682,0,1,0,2,18,103,11,0,1,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,192.2,0.0,35.8,0.0,,,,0,0,0,0,0,0,0,0.0
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,706.9,22.6,35.8,0.632,0,1,0,4,19,112,26,0,3,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,612.3,26.1,35.8,0.729,0,1,0,6,16,94,15,0,2,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,646.9,24.7,35.8,0.69,0,1,0,2,17,101,9,0,1,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,621.9,25.7,35.8,0.718,0,1,0,4,17,98,9,0,0,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,669.9,23.9,35.8,0.667,0,1,0,2,18,106,14,3,1,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,621.2,25.8,35.8,0.719,0,1,0,2,17,98,6,0,0,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,706.3,22.7,35.8,0.632,0,1,0,4,20,111,25,1,3,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,622.2,25.7,35.8,0.718,0,1,0,2,17,98,6,0,0,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,690.2,23.2,35.8,0.647,0,0,0,0,19,109,13,0,1,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,619.7,25.8,35.8,0.721,0,1,0,4,17,97,18,0,2,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,648.0,24.7,35.8,0.689,0,1,0,4,19,101,15,1,2,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,638.9,25.0,35.8,0.699,0,1,0,2,17,101,9,0,1,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,499.2,32.0,35.8,0.895,0,1,0,4,13,74,2,0,0,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,716.4,22.3,35.8,0.624,0,1,0,2,17,102,13,0,1,1,0.1
tone floor,sim,2300,,,good,-10.0,average,fading,,2000,726.4,22.0,35.8,0.615,0,1,0,2,19,114,22,0,3,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,484.5,33.0,53.7,0.615,0,1,1,5,13,75,8,0,1,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,426.8,37.5,53.7,0.698,0,1,1,3,11,66,1,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,396.6,40.3,53.7,0.751,0,1,1,1,11,63,0,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,514.7,31.1,53.7,0.579,0,1,0,6,14,80,6,0,1,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,457.1,35.0,53.7,0.651,0,1,1,5,12,71,2,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,409.8,39.0,53.7,0.727,0,1,1,1,11,63,0,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,436.1,36.7,53.7,0.683,0,1,1,3,12,67,2,1,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,444.7,36.0,53.7,0.67,0,1,1,3,12,69,2,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,457.3,35.0,53.7,0.651,0,1,0,6,12,71,3,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,427.2,37.5,53.7,0.697,0,1,1,3,11,66,1,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,520.9,30.7,53.7,0.572,0,2,1,6,17,100,24,7,4,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,476.1,33.6,53.7,0.625,0,1,1,5,13,74,3,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,434.8,36.8,53.7,0.685,0,1,1,3,12,67,2,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,409.8,39.0,53.7,0.727,0,1,1,1,11,63,0,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,451.4,35.4,53.7,0.66,0,1,1,5,12,70,3,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,461.5,34.7,53.7,0.645,0,1,1,5,12,72,7,0,1,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,444.7,36.0,53.7,0.67,0,1,1,5,12,69,2,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,396.8,40.3,53.7,0.75,0,1,1,1,11,63,0,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,440.3,36.3,53.7,0.676,0,1,1,3,11,66,1,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,507.0,31.6,53.7,0.587,0,1,0,6,14,82,3,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,408.6,39.2,53.7,0.729,0,1,1,3,11,66,1,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,418.2,38.3,53.7,0.712,0,1,0,4,12,67,2,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,512.2,31.2,53.7,0.581,0,2,0,5,16,96,14,0,2,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,554.6,28.8,53.7,0.537,0,1,0,4,15,87,5,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,436.3,36.7,53.7,0.683,0,1,0,4,12,67,2,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,528.9,30.3,53.7,0.563,0,1,0,6,14,83,4,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,484.3,33.0,53.7,0.615,0,1,0,6,13,78,3,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,411.1,38.9,53.7,0.724,0,1,1,1,11,63,0,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,534.9,29.9,53.7,0.557,0,1,1,7,14,84,4,0,0,1,0.1
tone floor,sim,2300,,,good,-6.0,average,fading,,2000,452.3,35.4,53.7,0.658,0,1,1,3,12,70,7,0,1,1,0.1
tone floor,sim,2300,,,good,-4.0,average,fading,,2000,408.6,39.2,53.7,0.729,0,1,1,3,11,66,1,0,0,1,0.1
tone floor,sim,2300,,,good,-4.0,average,fading,,2000,430.3,37.2,53.7,0.692,0,2,1,4,15,78,11,0,1,1,0.1
tone floor,sim,2300,,,good,-4.0,average,fading,,2000,353.4,45.3,53.7,0.843,1,2,1,1,13,71,6,5,0,1,0.1
