variant,bandwidth_hz,channel,snr_db,what,trial,ok,seconds,tries
calls on the floor,2300,moderate,8.0,probe,17,1,11.0,
calls on the floor,2300,moderate,8.0,call,18,1,11.0,1
calls on the floor,2300,moderate,8.0,probe,18,1,11.0,
calls on the floor,2300,moderate,8.0,call,19,1,11.0,1
calls on the floor,2300,moderate,8.0,probe,19,1,11.0,
calls on the floor,2300,moderate,8.0,call,20,1,11.0,1
calls on the floor,2300,moderate,8.0,probe,20,1,11.0,
calls on the floor,2300,moderate,8.0,call,21,1,11.0,1
calls on the floor,2300,moderate,8.0,probe,21,1,11.0,
calls on the floor,2300,moderate,8.0,call,22,1,11.0,1
calls on the floor,2300,moderate,8.0,probe,22,1,11.0,
calls on the floor,2300,moderate,8.0,call,23,1,11.0,1
calls on the floor,2300,moderate,8.0,probe,23,1,11.0,
calls on the floor,2300,moderate,8.0,call,24,1,11.0,1
calls on the floor,2300,moderate,8.0,probe,24,1,11.0,
calls on the floor,2300,moderate,8.0,call,25,1,11.0,1
calls on the floor,2300,moderate,8.0,probe,25,1,11.0,
calls on the floor,2300,moderate,8.0,call,26,1,11.0,1
calls on the floor,2300,moderate,8.0,probe,26,1,11.0,
calls on the floor,2300,moderate,8.0,call,27,1,11.0,1
calls on the floor,2300,moderate,8.0,probe,27,1,11.0,
calls on the floor,2300,moderate,8.0,call,28,1,11.0,1
calls on the floor,2300,moderate,8.0,probe,28,1,11.0,
calls on the floor,2300,moderate,8.0,call,29,1,11.0,1
calls on the floor,2300,moderate,8.0,probe,29,1,11.0,
calls on the floor,2300,poor,-16.0,call,0,1,95.0,7
calls on the floor,2300,poor,-16.0,probe,0,0,,
calls on the floor,2300,poor,-16.0,call,1,1,11.0,1
calls on the floor,2300,poor,-16.0,probe,1,1,11.0,
calls on the floor,2300,poor,-16.0,call,2,1,11.0,1
calls on the floor,2300,poor,-16.0,probe,2,1,11.0,
calls on the floor,2300,poor,-16.0,call,3,1,11.0,1
calls on the floor,2300,poor,-16.0,probe,3,1,11.0,
calls on the floor,2300,poor,-16.0,call,4,1,30.0,3
calls on the floor,2300,poor,-16.0,probe,4,0,,
calls on the floor,2300,poor,-16.0,call,5,0,,
calls on the floor,2300,poor,-16.0,probe,5,0,,
calls on the floor,2300,poor,-16.0,call,6,1,71.0,5
calls on the floor,2300,poor,-16.0,probe,6,0,,
calls on the floor,2300,poor,-16.0,call,7,1,11.0,1
calls on the floor,2300,poor,-16.0,probe,7,1,11.0,
calls on the floor,2300,poor,-16.0,call,8,0,,
calls on the floor,2300,poor,-16.0,probe,8,0,,
calls on the floor,2300,poor,-16.0,call,9,0,,
calls on the floor,2300,poor,-16.0,probe,9,0,,
calls on the floor,2300,poor,-16.0,call,10,1,75.0,5
calls on the floor,2300,poor,-16.0,probe,10,0,,
calls on the floor,2300,poor,-16.0,call,11,1,65.0,5
calls on the floor,2300,poor,-16.0,probe,11,0,,
calls on the floor,2300,poor,-16.0,call,12,1,36.0,3
calls on the floor,2300,poor,-16.0,probe,12,0,,
calls on the floor,2300,poor,-16.0,call,13,1,51.0,5
calls on the floor,2300,poor,-16.0,probe,13,0,,
calls on the floor,2300,poor,-16.0,call,14,1,11.0,1
calls on the floor,2300,poor,-16.0,probe,14,1,11.0,
calls on the floor,2300,poor,-16.0,call,15,1,11.0,1
calls on the floor,2300,poor,-16.0,probe,15,1,11.0,
calls on the floor,2300,poor,-16.0,call,16,1,36.0,3
calls on the floor,2300,poor,-16.0,probe,16,0,,
calls on the floor,2300,poor,-16.0,call,17,1,11.0,1
calls on the floor,2300,poor,-16.0,probe,17,1,11.0,
calls on the floor,2300,poor,-16.0,call,18,1,73.0,7
calls on the floor,2300,poor,-16.0,probe,18,0,,
calls on the floor,2300,poor,-16.0,call,19,0,,
calls on the floor,2300,poor,-16.0,probe,19,0,,
calls on the floor,2300,poor,-16.0,call,20,0,,
calls on the floor,2300,poor,-16.0,probe,20,0,,
calls on the floor,2300,poor,-16.0,call,21,1,11.0,1
calls on the floor,2300,poor,-16.0,probe,21,1,11.0,
calls on the floor,2300,poor,-16.0,call,22,1,35.0,3
calls on the floor,2300,poor,-16.0,probe,22,0,,
calls on the floor,2300,poor,-16.0,call,23,1,11.0,1
calls on the floor,2300,poor,-16.0,probe,23,1,11.0,
calls on the floor,2300,poor,-16.0,call,24,1,31.0,3
calls on the floor,2300,poor,-16.0,probe,24,0,,
calls on the floor,2300,poor,-16.0,call,25,0,,
calls on the floor,2300,poor,-16.0,probe,25,0,,
calls on the floor,2300,poor,-16.0,call,26,1,11.0,1
calls on the floor,2300,poor,-16.0,probe,26,1,11.0,
calls on the floor,2300,poor,-16.0,call,27,0,,
calls on the floor,2300,poor,-16.0,probe,27,0,,
calls on the floor,2300,poor,-16.0,call,28,1,28.0,3
calls on the floor,2300,poor,-16.0,probe,28,0,,
calls on the floor,2300,poor,-16.0,call,29,1,11.0,1
calls on the floor,2300,poor,-16.0,probe,29,1,11.0,
calls on the floor,2300,poor,-12.0,call,0,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,0,1,11.0,
calls on the floor,2300,poor,-12.0,call,1,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,1,1,11.0,
calls on the floor,2300,poor,-12.0,call,2,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,2,1,11.0,
calls on the floor,2300,poor,-12.0,call,3,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,3,1,11.0,
calls on the floor,2300,poor,-12.0,call,4,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,4,1,11.0,
calls on the floor,2300,poor,-12.0,call,5,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,5,1,11.0,
calls on the floor,2300,poor,-12.0,call,6,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,6,1,11.0,
calls on the floor,2300,poor,-12.0,call,7,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,7,1,11.0,
calls on the floor,2300,poor,-12.0,call,8,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,8,1,11.0,
calls on the floor,2300,poor,-12.0,call,9,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,9,1,11.0,
calls on the floor,2300,poor,-12.0,call,10,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,10,1,11.0,
calls on the floor,2300,poor,-12.0,call,11,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,11,1,11.0,
calls on the floor,2300,poor,-12.0,call,12,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,12,1,11.0,
calls on the floor,2300,poor,-12.0,call,13,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,13,1,11.0,
calls on the floor,2300,poor,-12.0,call,14,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,14,1,11.0,
calls on the floor,2300,poor,-12.0,call,15,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,15,1,11.0,
calls on the floor,2300,poor,-12.0,call,16,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,16,1,11.0,
calls on the floor,2300,poor,-12.0,call,17,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,17,1,11.0,
calls on the floor,2300,poor,-12.0,call,18,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,18,1,11.0,
calls on the floor,2300,poor,-12.0,call,19,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,19,1,11.0,
calls on the floor,2300,poor,-12.0,call,20,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,20,1,11.0,
calls on the floor,2300,poor,-12.0,call,21,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,21,1,11.0,
calls on the floor,2300,poor,-12.0,call,22,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,22,1,11.0,
calls on the floor,2300,poor,-12.0,call,23,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,23,1,11.0,
calls on the floor,2300,poor,-12.0,call,24,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,24,1,11.0,
calls on the floor,2300,poor,-12.0,call,25,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,25,1,11.0,
calls on the floor,2300,poor,-12.0,call,26,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,26,1,11.0,
calls on the floor,2300,poor,-12.0,call,27,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,27,1,11.0,
calls on the floor,2300,poor,-12.0,call,28,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,28,1,11.0,
calls on the floor,2300,poor,-12.0,call,29,1,11.0,1
calls on the floor,2300,poor,-12.0,probe,29,1,11.0,
calls on the floor,2300,poor,-8.0,call,0,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,0,1,11.0,
calls on the floor,2300,poor,-8.0,call,1,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,1,1,11.0,
calls on the floor,2300,poor,-8.0,call,2,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,2,1,11.0,
calls on the floor,2300,poor,-8.0,call,3,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,3,1,11.0,
calls on the floor,2300,poor,-8.0,call,4,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,4,1,11.0,
calls on the floor,2300,poor,-8.0,call,5,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,5,1,11.0,
calls on the floor,2300,poor,-8.0,call,6,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,6,1,11.0,
calls on the floor,2300,poor,-8.0,call,7,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,7,1,11.0,
calls on the floor,2300,poor,-8.0,call,8,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,8,1,11.0,
calls on the floor,2300,poor,-8.0,call,9,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,9,1,11.0,
calls on the floor,2300,poor,-8.0,call,10,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,10,1,11.0,
calls on the floor,2300,poor,-8.0,call,11,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,11,1,11.0,
calls on the floor,2300,poor,-8.0,call,12,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,12,1,11.0,
calls on the floor,2300,poor,-8.0,call,13,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,13,1,11.0,
calls on the floor,2300,poor,-8.0,call,14,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,14,1,11.0,
calls on the floor,2300,poor,-8.0,call,15,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,15,1,11.0,
calls on the floor,2300,poor,-8.0,call,16,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,16,1,11.0,
calls on the floor,2300,poor,-8.0,call,17,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,17,1,11.0,
calls on the floor,2300,poor,-8.0,call,18,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,18,1,11.0,
calls on the floor,2300,poor,-8.0,call,19,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,19,1,11.0,
calls on the floor,2300,poor,-8.0,call,20,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,20,1,11.0,
calls on the floor,2300,poor,-8.0,call,21,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,21,1,11.0,
calls on the floor,2300,poor,-8.0,call,22,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,22,1,11.0,
calls on the floor,2300,poor,-8.0,call,23,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,23,1,11.0,
calls on the floor,2300,poor,-8.0,call,24,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,24,1,11.0,
calls on the floor,2300,poor,-8.0,call,25,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,25,1,11.0,
calls on the floor,2300,poor,-8.0,call,26,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,26,1,11.0,
calls on the floor,2300,poor,-8.0,call,27,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,27,1,11.0,
calls on the floor,2300,poor,-8.0,call,28,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,28,1,11.0,
calls on the floor,2300,poor,-8.0,call,29,1,11.0,1
calls on the floor,2300,poor,-8.0,probe,29,1,11.0,
calls on the floor,2300,poor,-4.0,call,0,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,0,1,11.0,
calls on the floor,2300,poor,-4.0,call,1,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,1,1,11.0,
calls on the floor,2300,poor,-4.0,call,2,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,2,1,11.0,
calls on the floor,2300,poor,-4.0,call,3,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,3,1,11.0,
calls on the floor,2300,poor,-4.0,call,4,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,4,1,11.0,
calls on the floor,2300,poor,-4.0,call,5,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,5,1,11.0,
calls on the floor,2300,poor,-4.0,call,6,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,6,1,11.0,
calls on the floor,2300,poor,-4.0,call,7,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,7,1,11.0,
calls on the floor,2300,poor,-4.0,call,8,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,8,1,11.0,
calls on the floor,2300,poor,-4.0,call,9,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,9,1,11.0,
calls on the floor,2300,poor,-4.0,call,10,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,10,1,11.0,
calls on the floor,2300,poor,-4.0,call,11,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,11,1,11.0,
calls on the floor,2300,poor,-4.0,call,12,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,12,1,11.0,
calls on the floor,2300,poor,-4.0,call,13,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,13,1,11.0,
calls on the floor,2300,poor,-4.0,call,14,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,14,1,11.0,
calls on the floor,2300,poor,-4.0,call,15,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,15,1,11.0,
calls on the floor,2300,poor,-4.0,call,16,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,16,1,11.0,
calls on the floor,2300,poor,-4.0,call,17,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,17,1,11.0,
calls on the floor,2300,poor,-4.0,call,18,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,18,1,11.0,
calls on the floor,2300,poor,-4.0,call,19,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,19,1,11.0,
calls on the floor,2300,poor,-4.0,call,20,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,20,1,11.0,
calls on the floor,2300,poor,-4.0,call,21,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,21,1,11.0,
calls on the floor,2300,poor,-4.0,call,22,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,22,1,11.0,
calls on the floor,2300,poor,-4.0,call,23,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,23,1,11.0,
calls on the floor,2300,poor,-4.0,call,24,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,24,1,11.0,
calls on the floor,2300,poor,-4.0,call,25,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,25,1,11.0,
calls on the floor,2300,poor,-4.0,call,26,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,26,1,11.0,
calls on the floor,2300,poor,-4.0,call,27,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,27,1,11.0,
calls on the floor,2300,poor,-4.0,call,28,1,11.0,1
calls on the floor,2300,poor,-4.0,probe,28,1,11.0,
calls on the floor,2300,poor,-4.0,call,29,1,11.0,1
